,epochs,num_fidelities_0,num_times_0,num_fidelities_1,num_times_1,num_fidelities_2,num_times_2,num_fidelities_3,num_times_3,num_fidelities_4,num_times_4
0,0,0.21286967938241113663,0.0,0.76186100937626133334,0.0,0.76186100937626133334,0.0,0.76186100937626133334,0.0,0.76186100937626133334,0.0
1,1,0.21287716656610880528,4.155496835708618,0.1687792745993401955,2.6868340969085693,0.25242192017101872104,2.802842855453491,0.20940198730509343439,2.691071033477783,0.2423208643673873397,2.8004300594329834
2,2,0.20165962122410449608,6.714888334274292,0.13587901562310356063,5.190464019775391,0.16319708083870773652,5.276960134506226,0.22102467067052841698,5.123893976211548,0.20371045664970297007,5.315854787826538
3,3,0.21611029785168517359,9.376517057418823,0.12996980977651770295,7.683345079421997,0.13871215138920683918,7.854324102401733,0.2147475978175067135,7.595500946044922,0.21790732762273631873,7.772618532180786
4,4,0.22885040597074535196,11.881834983825684,0.1283505564446657532,10.179713726043701,0.13121830722460242624,10.300353288650513,0.20564913556899969138,10.175310134887695,0.21950652159130862318,10.247371912002563
5,5,0.23110227239877070837,14.486484050750732,0.12780586297986681887,12.701667070388794,0.12896537926455325929,12.808395862579346,0.20376831971099237939,12.758225440979004,0.21652194950076045221,12.74755311012268
6,6,0.23075792231658187603,17.017828226089478,0.12775437948469919869,15.145140409469604,0.12852595989763740403,15.307285785675049,0.20925985566914614977,15.282212734222412,0.2213972371365130476,15.347355365753174
7,7,0.23583814348580139919,19.43017339706421,0.12797379243266557292,17.621609210968018,0.12874726018863894006,17.772654056549072,0.20699481122168603142,17.767106533050537,0.23360364775709363538,17.836785793304443
8,8,0.2344029783519995247,21.91470193862915,0.12843200003273577692,20.13826084136963,0.129134214263914332,20.35199213027954,0.19860163879917025476,20.308859825134277,0.24263773268334259958,20.313640832901
9,9,0.23430995899287149209,24.41036367416382,0.12907940624460786938,22.660145044326782,0.12966602797889498211,22.81998896598816,0.1945922931278207535,22.815495014190674,0.24852344210719440332,22.7887442111969
10,10,0.23520049515917548777,26.936376094818115,0.12982929638049323096,25.1809184551239,0.13023981933801392907,25.282562971115112,0.19661642473457527358,25.246668577194214,0.24136026738463162156,25.332169771194458
11,11,0.23671687492791496088,29.364022731781006,0.13068668088905091573,27.675835132598877,0.13086932218420768703,27.744513511657715,0.1975841718764114463,27.709024906158447,0.22746914198813095176,27.84313154220581
12,12,0.23898316459316293336,31.863507986068726,0.13155021309859682432,30.15903663635254,0.13163787651278563429,30.223252773284912,0.19903357225277518161,30.24227023124695,0.22818114501189845633,30.368610382080078
13,13,0.24000686214387040307,34.343640089035034,0.13258211741912048764,32.61897540092468,0.13246256943962791963,32.73259878158569,0.20472067905986790493,32.77972483634949,0.23915339942787719463,32.92629098892212
14,14,0.24072843629201401416,36.816375970840454,0.13396901059630669795,35.1801917552948,0.13258157998508809938,35.19553089141846,0.21213334270639419565,35.2516450881958,0.25228208837768845152,35.43222713470459
